X,Y,OBJECTID,COUNTY,UNIQUE_ID,MONUMENT_NAME,RANGE,STATE_PLANE_ZONE,EASTING,NORTHING,LONGITUDE,LATITUDE
274666.2014,631525.3544,3232,GULF,GU R-137,R-137,R,North_Zone,1715419.52,249853.59,-85.29699378,29.68459575
274965.8974,631531.1635,3233,GULF,GU R-138,R-138,R,North_Zone,1716404.25,249876.06,-85.29389329,29.68467643
275276.0599,631527.816,3234,GULF,GU R-139,R-139,R,North_Zone,1717423.48,249868.66,-85.2906835,29.68467556
268794.4397,654964.8777,3235,GULF,GU R-014,R-014,R,North_Zone,1695854.68,326567.5,-85.36042767,29.89514517
275568.0074,631530.0394,3236,GULF,GU R-140,R-140,R,North_Zone,1718382.79,249879.3,-85.28766279,29.68472307
275886.2871,631526.0852,3237,GULF,GU R-141,R-141,R,North_Zone,1719428.7,249870.01,-85.28436894,29.68471735
276210.1755,631531.5319,3238,GULF,GU R-142,R-142,R,North_Zone,1720492.93,249891.58,-85.28101807,29.68479676
276495.2456,631457.7778,3239,GULF,GU R-143,R-143,R,North_Zone,1721430.53,249653.28,-85.27806037,29.68415912
276833.4115,631477.4086,3240,GULF,GU R-144,R-144,R,North_Zone,1722541.51,249721.48,-85.27456329,29.68436746
277123.4592,631423.1074,3241,GULF,GU R-145,R-145,R,North_Zone,1723495.24,249546.96,-85.27155621,29.68390536
277443.3314,631358.8943,3242,GULF,GU R-146,R-146,R,North_Zone,1724547.09,249340.32,-85.2682395,29.68335669
277717.4136,631319.8302,3243,GULF,GU R-147,R-147,R,North_Zone,1725448.18,249215.53,-85.26539929,29.68303021
278033.3083,631227.6222,3244,GULF,GU R-148,R-148,R,North_Zone,1726487.29,248917.15,-85.26212083,29.68222889
278351.5454,631211.0477,3245,GULF,GU R-149,R-149,R,North_Zone,1727533.21,248866.54,-85.25882616,29.68210891
329217.972,635954.7628,3246,FRANKLIN,FR R-130,R-130,R,North_Zone,1894618.79,265023.53,-84.73276558,29.72853472
329449.3754,636174.6363,3247,FRANKLIN,FR R-131,R-131,R,North_Zone,1895376.33,265746.7,-84.73038353,29.73052751
329671.0352,636414.0887,3248,FRANKLIN,FR R-132,R-132,R,North_Zone,1896101.6,266533.88,-84.72810347,29.73269609
329901.1796,636613.6308,3249,FRANKLIN,FR R-133,R-133,R,North_Zone,1896855.26,267190.44,-84.72573303,29.73450561
330123.9064,636821.3128,3250,FRANKLIN,FR R-134,R-134,R,North_Zone,1897584.44,267873.57,-84.72343981,29.73638801
330355.8849,637040.4858,3251,FRANKLIN,FR R-135,R-135,R,North_Zone,1898343.87,268594.46,-84.72105142,29.73837437
330543.3203,637281.8707,3252,FRANKLIN,FR R-136,R-136,R,North_Zone,1898956.65,269387.54,-84.71912545,29.74055841
330765.6217,637495.4691,3253,FRANKLIN,FR R-137,R-137,R,North_Zone,1899684.35,270090.05,-84.71683674,29.74249398
330974.7116,637722.8381,3254,FRANKLIN,FR R-138,R-138,R,North_Zone,1900368.46,270837.5,-84.71468556,29.74455286
331187.5901,637971.6626,3255,FRANKLIN,FR R-139,R-139,R,North_Zone,1901064.74,271655.28,-84.71249636,29.74680516
297122.7365,622146.3333,3256,FRANKLIN,FR R-014,R-014,R,North_Zone,1789325.34,219396.52,-85.063782,29.60205962
331363.1418,638249.0636,3257,FRANKLIN,FR R-140,R-140,R,North_Zone,1901638,272566.19,-84.71069526,29.74931288
331582.3064,638445.1641,3258,FRANKLIN,FR R-141,R-141,R,North_Zone,1902355.61,273211.35,-84.70843765,29.75109056
331790.2971,638688.0223,3259,FRANKLIN,FR R-142,R-142,R,North_Zone,1903035.9,274009.53,-84.70629844,29.75328877
332036.6538,638875.1957,3260,FRANKLIN,FR R-143,R-143,R,North_Zone,1903842.97,274625.8,-84.70375858,29.75498737
332260.7322,639089.916,3261,FRANKLIN,FR R-144,R-144,R,North_Zone,1904576.48,275332.02,-84.70145095,29.7569329
332474.2562,639323.0735,3262,FRANKLIN,FR R-145,R-145,R,North_Zone,1905275.07,276098.5,-84.69925362,29.75904392
332676.8721,639538.8933,3263,FRANKLIN,FR R-146,R-146,R,North_Zone,1905938.04,276808.05,-84.69716813,29.76099819
332816.2877,639806.9716,3264,FRANKLIN,FR R-147,R-147,R,North_Zone,1906392.67,277687.97,-84.6957401,29.76341993
332781.1939,640132.1099,3265,FRANKLIN,FR R-148,R-148,R,North_Zone,1906273.16,278752.56,-84.69612253,29.76634675
332734.8957,640274.8918,3266,FRANKLIN,FR R-149,R-149,R,North_Zone,1906119.19,279219.67,-84.69661034,29.76763047
297373.5313,621954.556,3267,FRANKLIN,FR R-015,R-015,R,North_Zone,1790151.83,218771.38,-85.06117177,29.60035185
335087.4432,642120.6638,3268,FRANKLIN,FR R-150,R-150,R,North_Zone,1913825.23,285296.08,-84.67235161,29.78437351
335037.9396,641852.4749,3269,FRANKLIN,FR R-151,R-151,R,North_Zone,1913666.05,284416.94,-84.6728492,29.78195541
335197.7551,641653.8014,3270,FRANKLIN,FR R-152,R-152,R,North_Zone,1914193.74,283768.21,-84.67118273,29.78017374
335466.8272,641529.3262,3271,FRANKLIN,FR R-153,R-153,R,North_Zone,1915079.46,283363.94,-84.66838891,29.77906572
265712.251,652573.1239,3272,GULF,GU R-032,R-032,R,North_Zone,1685755.6,318697.58,-85.39210325,29.87329197
265288.5146,652330.1712,3273,GULF,GU R-033,R-033,R,North_Zone,1684366.18,317896.93,-85.39646705,29.87106047
265069.8632,652161.6563,3274,GULF,GU R-034,R-034,R,North_Zone,1683649.72,317342.44,-85.39871366,29.86952029
264852.447,651866.1552,3275,GULF,GU R-035,R-035,R,North_Zone,1682938.77,316371.98,-85.40093244,29.86683641
264513.5014,651805.4937,3276,GULF,GU R-036,R-036,R,North_Zone,1681825.84,316169.45,-85.40443847,29.86625528
264304.0181,651579.8548,3277,GULF,GU R-037,R-037,R,North_Zone,1681140.15,315427.94,-85.40658309,29.86420139
264105.5288,651320.0183,3278,GULF,GU R-038,R-038,R,North_Zone,1680490.97,314574.53,-85.40860962,29.86184058
263995.3538,651023.4904,3279,GULF,GU R-039,R-039,R,North_Zone,1680132.37,313601.92,-85.4097164,29.85915835
266937.6646,657381.6689,3280,GULF,GU R-004,R-004,R,North_Zone,1689726.52,334463.65,-85.37995878,29.91672844
263796.0527,650805.6085,3281,GULF,GU R-040,R-040,R,North_Zone,1679480.04,312885.94,-85.41175617,29.85717531
263688.764,650490.6896,3282,GULF,GU R-041,R-041,R,North_Zone,1679131.13,311853.12,-85.41283072,29.85432771
263717.2312,650145.7367,3283,GULF,GU R-042,R-042,R,North_Zone,1679228.6,310723.44,-85.41249474,29.85122359
263616.0016,649859.3569,3284,GULF,GU R-043,R-043,R,North_Zone,1678899.27,309784.18,-85.41350982,29.84863368
263493.3338,649560.8271,3285,GULF,GU R-044,R-044,R,North_Zone,1678499.64,308804.88,-85.41474556,29.8459321
263435.6687,649258.127,3286,GULF,GU R-045,R-045,R,North_Zone,1678313.63,307812.65,-85.41530714,29.84319968
263491.6612,648943.5407,3287,GULF,GU R-046,R-046,R,North_Zone,1678501.19,306782.76,-85.4146895,29.84037195
263371.3787,648624.3376,3288,GULF,GU R-047,R-047,R,North_Zone,1678109.63,305735.77,-85.41589795,29.83748442
263410.2469,648303.2975,3289,GULF,GU R-048,R-048,R,North_Zone,1678241,304684.55,-85.415457,29.8345968
263320.8799,648015.2382,3290,GULF,GU R-049,R-049,R,North_Zone,1677950.66,303739.93,-85.41634873,29.83199298
267134.2778,657146.5587,3291,GULF,GU R-005,R-005,R,North_Zone,1690375.18,333695.67,-85.37789268,29.9146305
263307.8292,647702.3609,3292,GULF,GU R-050,R-050,R,North_Zone,1677911.35,302714.87,-85.41644672,29.82917352
263306.4145,647387.8987,3293,GULF,GU R-051,R-051,R,North_Zone,1677910.29,301684.75,-85.41642395,29.82634099
263337.1362,647074.2112,3294,GULF,GU R-052,R-052,R,North_Zone,1678014.81,300657.53,-85.41606831,29.82351877
263419.8313,646766.4843,3295,GULF,GU R-053,R-053,R,North_Zone,1678290.03,299650.42,-85.41517493,29.82075561
263419.298,646462.2352,3296,GULF,GU R-054,R-054,R,North_Zone,1678291.75,298653.77,-85.41514428,29.81801518
263413.0042,646140.7512,3297,GULF,GU R-055,R-055,R,North_Zone,1678274.74,297600.6,-85.41517126,29.81511892
263453.3416,645839.005,3298,GULF,GU R-056,R-056,R,North_Zone,1678410.72,296612.61,-85.4147175,29.81240526
263469.6784,645524.296,3299,GULF,GU R-057,R-057,R,North_Zone,1678467.99,295581.89,-85.41451085,29.80957236
263564.9634,645203.4427,3300,GULF,GU R-058,R-058,R,North_Zone,1678784.73,294531.93,-85.41348564,29.80669228
263568.5184,644907.4625,3301,GULF,GU R-059,R-059,R,North_Zone,1678799.79,293562.42,-85.41341367,29.80402677
267327.0731,656915.7042,3302,GULF,GU R-006,R-006,R,North_Zone,1691011.25,332941.59,-85.37586674,29.91257047
263660.478,644612.5619,3303,GULF,GU R-060,R-060,R,North_Zone,1679105.31,292597.44,-85.41242607,29.8013801
263632.079,644268.3071,3304,GULF,GU R-061,R-061,R,North_Zone,1679015.93,291469.44,-85.4126794,29.79827649
263711.5312,643980.9003,3305,GULF,GU R-062,R-062,R,North_Zone,1679280.27,290528.87,-85.41182231,29.79569603
263896.2787,643694.6311,3306,GULF,GU R-063,R-063,R,North_Zone,1679890.57,289593.21,-85.40987476,29.79313666
263921.222,643359.1642,3307,GULF,GU R-064,R-064,R,North_Zone,1679976.36,288494.6,-85.40957668,29.79011771
263970.7779,643055.2789,3308,GULF,GU R-065,R-065,R,North_Zone,1680142.66,287499.72,-85.40902743,29.78738574
264016.2736,642719.9145,3309,GULF,GU R-066,R-066,R,North_Zone,1680295.98,286401.68,-85.40851654,29.78436983
263995.6685,642389.7524,3310,GULF,GU R-067,R-067,R,North_Zone,1680232.05,285319.94,-85.40869088,29.78139398
264061.1387,642079.1164,3311,GULF,GU R-068,R-068,R,North_Zone,1680450.72,284303.13,-85.40797609,29.77860286
264135.0609,641759.9,3312,GULF,GU R-069,R-069,R,North_Zone,1680697.26,283258.31,-85.40717278,29.77573532
267537.1433,656662.0235,3313,GULF,GU R-007,R-007,R,North_Zone,1691704.34,332112.93,-85.37365911,29.91030655
264238.7308,641442.0312,3314,GULF,GU R-070,R-070,R,North_Zone,1681041.53,282218.24,-85.40606162,29.77288298
264271.6027,641120.1889,3315,GULF,GU R-071,R-071,R,North_Zone,1681153.22,281164.36,-85.4056832,29.76998758
264361.1713,640805.7103,3316,GULF,GU R-072,R-072,R,North_Zone,1681451.12,280135.24,-85.40471856,29.76716432
264467.9314,640501.625,3317,GULF,GU R-073,R-073,R,North_Zone,1681805.39,279140.36,-85.40357717,29.76443643
264580.9173,640193.9096,3318,GULF,GU R-074,R-074,R,North_Zone,1682180.16,278133.66,-85.40237094,29.76167647
264602.2477,639871.2105,3319,GULF,GU R-075,R-075,R,North_Zone,1682253.94,277076.85,-85.40211207,29.75877217
264664.9916,639556.1993,3320,GULF,GU R-076,R-076,R,North_Zone,1682463.71,276045.69,-85.40142531,29.75594136
264734.8965,639242.9826,3321,GULF,GU R-077,R-077,R,North_Zone,1682696.99,275020.49,-85.40066465,29.75312744
264799.7591,638926.5162,3322,GULF,GU R-078,R-078,R,North_Zone,1682913.74,273984.59,-85.39995586,29.75028374
264870.7577,638613.8016,3323,GULF,GU R-079,R-079,R,North_Zone,1683150.61,272961.05,-85.39918402,29.74747446
268952.3284,654701.2352,3324,GULF,GU R-015,R-015,R,North_Zone,1696376.46,325705.63,-85.35876059,29.89278612
278641.2105,631131.7197,3325,GULF,GU R-150,R-150,R,North_Zone,1728485.98,248610.05,-85.25582054,29.68142104
278948.4979,631019.076,3326,GULF,GU R-151,R-151,R,North_Zone,1729497.05,248244.64,-85.25262911,29.68043465
279263.3092,630922.9948,3327,GULF,GU R-152,R-152,R,North_Zone,1730532.65,247933.57,-85.24936162,29.67959805
279559.4426,630838.4213,3328,GULF,GU R-153,R-153,R,North_Zone,1731506.74,247659.98,-85.24628865,29.67886332
279869.0089,630780.3114,3329,GULF,GU R-154,R-154,R,North_Zone,1732524.66,247473.23,-85.24307949,29.67836809
280174.1201,630735.8723,3330,GULF,GU R-155,R-155,R,North_Zone,1733527.78,247331.21,-85.23991788,29.67799552
280444.1563,630794.4351,3331,GULF,GU R-156,R-156,R,North_Zone,1734414.43,247526.17,-85.23712991,29.6785474
280760.3072,630771.7872,3332,GULF,GU R-157,R-157,R,North_Zone,1735453.57,247455.66,-85.23385634,29.67837194
281024.7758,630778.9601,3333,GULF,GU R-158,R-158,R,North_Zone,1736322.53,247482.23,-85.23112062,29.67846036
281306.0209,630911.2649,3334,GULF,GU R-159,R-159,R,North_Zone,1737245.14,247918.87,-85.22822421,29.67967723
269108.2497,654430.5108,3335,GULF,GU R-016,R-016,R,North_Zone,1696891.86,324820.54,-85.35711317,29.89036306
281583.1736,631085.1554,3336,GULF,GU R-160,R-160,R,North_Zone,1738153.81,248491.68,-85.22537435,29.68126823
281774.1004,631229.3752,3337,GULF,GU R-161,R-161,R,North_Zone,1738779.49,248966.3,-85.22341358,29.68258424
269254.5098,654166.6969,3338,GULF,GU R-017,R-017,R,North_Zone,1697375.44,323957.98,-85.35556677,29.88800128
269401.761,653893.1779,3339,GULF,GU R-018,R-018,R,North_Zone,1697862.39,323063.64,-85.35400905,29.88555217
269534.1625,653607.7802,3340,GULF,GU R-019,R-019,R,North_Zone,1698300.69,322130.22,-85.35260401,29.88299458
266533.9636,657854.677,3341,GULF,GU R-002,R-002,R,North_Zone,1688394.76,336008.63,-85.38420018,29.9209483
269663.6268,653354.5454,3342,GULF,GU R-020,R-020,R,North_Zone,1698728.97,321302.13,-85.35123313,29.88072639
269784.0638,653056.4617,3343,GULF,GU R-021,R-021,R,North_Zone,1699128.11,320327.02,-85.34995079,29.87805333
269903.2609,652781.5879,3344,GULF,GU R-022,R-022,R,North_Zone,1699522.91,319427.93,-85.34868401,29.8755892
270022.3935,652502.3334,3345,GULF,GU R-023,R-023,R,North_Zone,1699917.55,318514.49,-85.34741745,29.87308559
270130.9996,652218.42,3346,GULF,GU R-024,R-024,R,North_Zone,1700277.66,317585.67,-85.34625954,29.87053898
270230.9587,651932.0267,3347,GULF,GU R-025,R-025,R,North_Zone,1700609.39,316648.63,-85.34519104,29.86796918
270277.499,651634.4536,3348,GULF,GU R-026,R-026,R,North_Zone,1700765.74,315674.36,-85.344675,29.86529342
270407.7723,651350.7596,3349,GULF,GU R-027,R-027,R,North_Zone,1701197.04,314746.51,-85.34329269,29.8627509
270496.1226,651055.0274,3350,GULF,GU R-028,R-028,R,North_Zone,1701490.74,313778.75,-85.3423436,29.86009583
270611.0636,650770.3019,3351,GULF,GU R-029,R-029,R,North_Zone,1701871.68,312847.35,-85.3411202,29.8575425
266743.7725,657624.782,3352,GULF,GU R-003,R-003,R,North_Zone,1689086.71,335257.88,-85.38199768,29.91889872
270737.2582,650491.2607,3353,GULF,GU R-030,R-030,R,North_Zone,1702289.53,311934.7,-85.33978087,29.85504146
270888.6732,650215.2785,3354,GULF,GU R-031,R-031,R,North_Zone,1702790.21,311032.36,-85.33818057,29.85257043
202425.8562,699953.2918,3355,WALTON,WL R-107,R-107,R,North_Zone,1477348.13,473261.61,-86.05625376,30.2921219
202974.5492,699715.3895,3356,WALTON,WL R-109,R-109,R,North_Zone,1479152.72,472487.44,-86.05050312,30.29006103
173578.6103,709578.5094,3357,WALTON,WL R-011,R-011,R,North_Zone,1382507.8,504529.21,-86.35832866,30.37418092
203276.9631,699583.0978,3358,WALTON,WL R-110,R-110,R,North_Zone,1480147.34,472056.92,-86.04733353,30.28891452
203549.1559,699451.717,3359,WALTON,WL R-111,R-111,R,North_Zone,1481042.69,471629.09,-86.04447862,30.28777164
203840.7912,699349.2416,3360,WALTON,WL R-112,R-112,R,North_Zone,1482001.61,471296.17,-86.04142645,30.286892
204087.1889,699249.4039,3361,WALTON,WL R-113,R-113,R,North_Zone,1482811.92,470971.45,-86.03884548,30.28602932
204405.2266,699088.6961,3362,WALTON,WL R-114,R-114,R,North_Zone,1483858.15,470447.98,-86.03550869,30.28462889
204690.5218,698964.3748,3363,WALTON,WL R-115,R-115,R,North_Zone,1484796.47,470043.42,-86.03251891,30.28355131
204978.9982,698850.0134,3364,WALTON,WL R-116,R-116,R,North_Zone,1485745.14,469671.53,-86.02949779,30.28256387
205248.3006,698710.2876,3365,WALTON,WL R-117,R-117,R,North_Zone,1486631.09,469216.34,-86.02667189,30.28134503
205539.3035,698583.2218,3366,WALTON,WL R-118,R-118,R,North_Zone,1487588.19,468802.85,-86.02362243,30.28024339
205828.5128,698462.1238,3367,WALTON,WL R-119,R-119,R,North_Zone,1488539.34,468408.9,-86.02059272,30.27919519
173896.0267,709511.6216,3368,WALTON,WL R-012,R-012,R,North_Zone,1383550.93,504312.92,-86.35501006,30.373633
206097.7237,698337.6066,3369,WALTON,WL R-120,R-120,R,North_Zone,1489424.84,468003.55,-86.01777055,30.27811317
206383.7947,698211.1395,3370,WALTON,WL R-121,R-121,R,North_Zone,1490365.74,467591.98,-86.01477269,30.27701601
206642.9024,698113.0923,3371,WALTON,WL R-122,R-122,R,North_Zone,1491217.79,467273.27,-86.01206024,30.27617085
206945.6675,697997.0075,3372,WALTON,WL R-123,R-123,R,North_Zone,1492213.42,466895.89,-86.00889057,30.27516955
207219.2999,697869.3798,3373,WALTON,WL R-124,R-124,R,North_Zone,1493113.48,466480.4,-86.0060221,30.27405993
207515.6186,697744.3866,3374,WALTON,WL R-125,R-125,R,North_Zone,1494088.03,466073.77,-86.00291811,30.2729773
207802.4118,697610.9161,3375,WALTON,WL R-126,R-126,R,North_Zone,1495031.38,465639.27,-85.99991185,30.27181685
208080.0884,697468.3812,3376,WALTON,WL R-127,R-127,R,North_Zone,1495944.88,465174.98,-85.99699897,30.27057334
174214.7172,709506.8653,3377,WALTON,WL R-013,R-013,R,North_Zone,1384597.66,504300.25,-86.35169057,30.37364495
174497.2783,709429.8202,3378,WALTON,WL R-014,R-014,R,North_Zone,1385526.41,504050.36,-86.34873295,30.37299938
174816.8726,709338.0265,3379,WALTON,WL R-015,R-015,R,North_Zone,1386576.93,503752.48,-86.34538683,30.37222724
175161.6734,709298.9504,3380,WALTON,WL R-016,R-016,R,North_Zone,1387709.74,503627.59,-86.3417887,30.37193425
175495.9115,709215.332,3381,WALTON,WL R-017,R-017,R,North_Zone,1388808.28,503356.64,-86.33829179,30.3712381
175786.7198,709148.9079,3382,WALTON,WL R-018,R-018,R,North_Zone,1389764.02,503141.64,-86.33525054,30.37068935
176058.4619,709067.8192,3383,WALTON,WL R-019,R-019,R,North_Zone,1390657.28,502878.41,-86.33240497,30.37000517
170195.5952,710199.0353,3384,WALTON,WL R-002,R-002,R,North_Zone,1371391.07,506531.9,-86.39368166,30.3791838
176347.4137,709009.2844,3385,WALTON,WL R-020,R-020,R,North_Zone,1391606.85,502689.25,-86.32938467,30.36952705
176669.4465,708933.8937,3386,WALTON,WL R-021,R-021,R,North_Zone,1392665.23,502445.16,-86.32601662,30.36890264
176988.0003,708850.5079,3387,WALTON,WL R-022,R-022,R,North_Zone,1393712.26,502174.84,-86.32268327,30.36820554
177298.0803,708873.6632,3388,WALTON,WL R-023,R-023,R,North_Zone,1394730.45,502253.58,-86.31945906,30.36846672
177575.3543,708718.0363,3389,WALTON,WL R-024,R-024,R,North_Zone,1395642.59,501746.15,-86.31654147,30.36711167
177854.9431,708713.5316,3390,WALTON,WL R-025,R-025,R,North_Zone,1396560.9,501733.97,-86.31362937,30.36711838
178221.9429,708562.4931,3391,WALTON,WL R-026,R-026,R,North_Zone,1397767.69,501242.41,-86.30977852,30.36581969
178475.1516,708513.7342,3392,WALTON,WL R-027,R-027,R,North_Zone,1398599.78,501084.97,-86.30713251,30.36542314
178791.7704,708438.8695,3393,WALTON,WL R-028,R-028,R,North_Zone,1399640.38,500842.57,-86.3038212,30.36480203
179129.8028,708349.3843,3394,WALTON,WL R-029,R-029,R,North_Zone,1400751.45,500552.46,-86.30028412,30.36405274
170508.8524,710130.0858,3395,WALTON,WL R-003,R-003,R,North_Zone,1372420.55,506308.79,-86.39040562,30.3786174
179380.5684,708280.4506,3396,WALTON,WL R-030,R-030,R,North_Zone,1401575.71,500328.89,-86.29765972,30.36347385
179692.2681,708186.4062,3397,WALTON,WL R-031,R-031,R,North_Zone,1402600.34,500023.6,-86.29439602,30.36267891
179996.7184,708102.9645,3398,WALTON,WL R-032,R-032,R,North_Zone,1403601.06,499752.99,-86.29120991,30.3619782
180300.661,708012.5812,3399,WALTON,WL R-033,R-033,R,North_Zone,1404600.18,499459.63,-86.28802778,30.3612148
180592.1269,707939.2637,3400,WALTON,WL R-034,R-034,R,North_Zone,1405558.16,499222.08,-86.2849789,30.36060299
180881.9366,707865.0681,3401,WALTON,WL R-035,R-035,R,North_Zone,1406510.71,498981.64,-86.28194713,30.35998293
181185.0618,707781.8594,3402,WALTON,WL R-036,R-036,R,North_Zone,1407507.08,498711.79,-86.27877502,30.35928382
181471.2038,707686.3118,3403,WALTON,WL R-037,R-037,R,North_Zone,1408447.79,498401.35,-86.2757774,30.35847066
181765.6805,707592.4062,3404,WALTON,WL R-038,R-038,R,North_Zone,1409415.86,498096.37,-86.27269337,30.35767362
182065.6746,707500.8032,3405,WALTON,WL R-039,R-039,R,North_Zone,1410402.03,497798.99,-86.26955238,30.35689816
170824.5045,710106.8074,3406,WALTON,WL R-003A,R-003A,R,North_Zone,1373457.47,506235.37,-86.38711388,30.37846278
171115.693,710058.2379,3407,WALTON,WL R-004,R-004,R,North_Zone,1374414.28,506078.85,-86.38407181,30.37807599
182343.6226,707432.5461,3408,WALTON,WL R-040,R-040,R,North_Zone,1411315.57,497577.91,-86.26664544,30.35632931
182685.2807,707368.263,3409,WALTON,WL R-041,R-041,R,North_Zone,1412438.32,497370.45,-86.26307597,30.35580673
182988.6062,707307.3446,3410,WALTON,WL R-042,R-042,R,North_Zone,1413435.14,497173.66,-86.25990628,30.35530805
183286.9005,707178.4806,3411,WALTON,WL R-043,R-043,R,North_Zone,1414416.09,496754.17,-86.25677605,30.35419636
183580.8126,707055.7133,3412,WALTON,WL R-044,R-044,R,North_Zone,1415382.59,496354.62,-86.25369267,30.3531388
183876.2193,706974.4886,3413,WALTON,WL R-045,R-045,R,North_Zone,1416353.6,496091.22,-86.25060168,30.35245567
184238.1491,706872.4531,3414,WALTON,WL R-046,R-046,R,North_Zone,1417543.3,495760.25,-86.24681421,30.35159592
184548.686,706707.847,3415,WALTON,WL R-047,R-047,R,North_Zone,1418564.81,495223.76,-86.24354999,30.35016396
184898.6358,706629.2162,3416,WALTON,WL R-048,R-048,R,North_Zone,1419714.94,494969.38,-86.23989181,30.3495129
185196.0948,706530.976,3417,WALTON,WL R-049,R-049,R,North_Zone,1420692.86,494650.25,-86.23677644,30.34867652
171462.9192,710003.9829,3418,WALTON,WL R-005,R-005,R,North_Zone,1375555.19,505904.21,-86.38044508,30.37764765
185496.1069,706376.5992,3419,WALTON,WL R-050,R-050,R,North_Zone,1421679.71,494147.19,-86.23362395,30.34733477
185789.4479,706276.0685,3420,WALTON,WL R-051,R-051,R,North_Zone,1422644.13,493820.52,-86.23055113,30.34647695
186092.2075,706182.3608,3421,WALTON,WL R-052,R-052,R,North_Zone,1423639.42,493516.3,-86.22738159,30.34568206
186371.3785,706082.1076,3422,WALTON,WL R-053,R-053,R,North_Zone,1424557.3,493190.41,-86.22445643,30.3448243
186664.3383,705966.272,3423,WALTON,WL R-054,R-054,R,North_Zone,1425520.62,492813.59,-86.22138486,30.34382835
187140.5753,705800.8306,3424,WALTON,WL R-055,R-055,R,North_Zone,1427086.38,492275.95,-86.21639609,30.34241513
187261.654,705726.7901,3425,WALTON,WL R-056,R-056,R,North_Zone,1427484.77,492034.47,-86.21512178,30.34176771
187545.9107,705621.2616,3426,WALTON,WL R-057,R-057,R,North_Zone,1428419.41,491691.35,-86.21214291,30.340863
187847.2823,705525.3749,3427,WALTON,WL R-058,R-058,R,North_Zone,1429410.17,491379.99,-86.20898772,30.34004785
188146.6125,705420.9244,3428,WALTON,WL R-059,R-059,R,North_Zone,1430394.31,491040.55,-86.20585223,30.33915516
171737.1213,709922.5481,3429,WALTON,WL R-006,R-006,R,North_Zone,1376456.52,505639.84,-86.37757334,30.37696169
188442.5325,705317.5328,3430,WALTON,WL R-060,R-060,R,North_Zone,1431367.24,490704.55,-86.20275249,30.33827138
188756.9769,705270.9972,3431,WALTON,WL R-061,R-061,R,North_Zone,1432400.46,490555.04,-86.19947052,30.33790272
189049.6761,705153.6827,3432,WALTON,WL R-062,R-062,R,North_Zone,1433362.95,490173.39,-86.19640182,30.33689287
189314.4917,705034.2544,3433,WALTON,WL R-063,R-063,R,North_Zone,1434233.88,489784.55,-86.19362304,30.33585943
141241.9031,712606.0564,3434,OKALOOSA,OK V-534,V-534,V,North_Zone,1276276.8,514167.2,-86.69572555,30.39548442
141546.3351,712610.6169,3435,OKALOOSA,OK V-535,V-535,V,North_Zone,1277276.6,514184.7,-86.69255604,30.39558542
141850.7974,712615.1765,3436,OKALOOSA,OK V-536,V-536,V,North_Zone,1278276.5,514202.2,-86.68938621,30.39568636
142155.2295,712619.7356,3437,OKALOOSA,OK V-537,V-537,V,North_Zone,1279276.3,514219.7,-86.68621669,30.39578722
142459.6918,712624.2634,3438,OKALOOSA,OK V-538,V-538,V,North_Zone,1280276.2,514237.1,-86.68304684,30.39588772
142764.1238,712628.8211,3439,OKALOOSA,OK V-539,V-539,V,North_Zone,1281276,514254.6,-86.67987731,30.39598843
143068.5863,712633.3476,3440,OKALOOSA,OK V-540,V-540,V,North_Zone,1282275.9,514272,-86.67670745,30.39608878
143373.0183,712637.9042,3441,OKALOOSA,OK V-541,V-541,V,North_Zone,1283275.7,514289.5,-86.6735379,30.39618933
143677.4807,712642.4293,3442,OKALOOSA,OK V-542,V-542,V,North_Zone,1284275.6,514306.9,-86.67036803,30.39628954
143981.9129,712646.9845,3443,OKALOOSA,OK V-543,V-543,V,North_Zone,1285275.4,514324.4,-86.66719847,30.39638993
144286.3755,712651.5083,3444,OKALOOSA,OK V-544,V-544,V,North_Zone,1286275.3,514341.8,-86.66402858,30.39648998
144590.8077,712656.0621,3445,OKALOOSA,OK V-545,V-545,V,North_Zone,1287275.1,514359.3,-86.66085901,30.39659023
144895.2703,712660.5847,3446,OKALOOSA,OK V-546,V-546,V,North_Zone,1288275,514376.7,-86.65768911,30.39669012
145199.7027,712665.1678,3447,OKALOOSA,OK V-547,V-547,V,North_Zone,1289274.8,514394.3,-86.65451953,30.39679049
145504.135,712669.7196,3448,OKALOOSA,OK V-548,V-548,V,North_Zone,1290274.6,514411.8,-86.65134994,30.39689051
145808.5976,712674.2402,3449,OKALOOSA,OK V-549,V-549,V,North_Zone,1291274.5,514429.2,-86.64818002,30.39699017
146113.0301,712678.7907,3450,OKALOOSA,OK V-550,V-550,V,North_Zone,1292274.3,514446.7,-86.64501042,30.39709004
146417.4928,712683.3099,3451,OKALOOSA,OK V-551,V-551,V,North_Zone,1293274.2,514464.1,-86.64184049,30.39718955
146721.9253,712687.8592,3452,OKALOOSA,OK V-552,V-552,V,North_Zone,1294274,514481.6,-86.63867087,30.39728926
146995.9692,712691.9375,3453,OKALOOSA,OK V-553,V-553,V,North_Zone,1295174,514497.3,-86.63581764,30.3973788
152365.0593,712116.7614,3454,OKALOOSA,OK V-601,V-601,V,North_Zone,1312812.7,512658.5,-86.57977315,30.39322032
152665.6625,712068.2422,3455,OKALOOSA,OK V-602,V-602,V,North_Zone,1313800.4,512502.1,-86.57663193,30.39283985
